2.1195E+2	2.1062E+2	2.0967E+2	2.0895E+2	2.0819E+2	2.0819E+2	2.0876E+2	2.0862E+2	2.0819E+2	2.0776E+2	2.0824E+2	2.0886E+2	2.0857E+2	2.0814E+2	2.0867E+2	2.0819E+2	2.0819E+2	2.0810E+2	2.0805E+2	2.0829E+2	2.0824E+2	2.0752E+2	2.0795E+2	2.0843E+2	2.0810E+2	2.0814E+2	2.0829E+2	2.0800E+2	2.0738E+2	2.0810E+2	2.0829E+2	2.0752E+2	2.0800E+2	2.0781E+2	2.0867E+2	2.0657E+2	2.0852E+2	2.0748E+2	2.0743E+2	2.0805E+2	2.0795E+2	2.0795E+2	2.0800E+2	2.0838E+2	2.0848E+2	2.0743E+2	2.0781E+2	2.0805E+2	2.0724E+2	2.0833E+2	2.0762E+2	2.0833E+2	2.0848E+2	2.0862E+2	2.0790E+2	2.0848E+2	2.0824E+2	2.0781E+2	2.0814E+2	2.0781E+2	2.0833E+2	2.0867E+2	2.0833E+2	2.0771E+2	2.0729E+2	2.0762E+2	2.0795E+2	2.0800E+2	2.0857E+2	2.0795E+2	2.0829E+2	2.0829E+2	2.0795E+2	2.0843E+2	2.0762E+2	2.0805E+2	2.0814E+2	2.0848E+2	2.0771E+2	2.0833E+2	2.0786E+2	2.0757E+2	2.0843E+2	2.0762E+2	2.0771E+2	2.0795E+2	2.0805E+2	2.0848E+2	2.0719E+2	2.0824E+2	2.0781E+2	2.0848E+2	2.0767E+2	2.0771E+2	2.0781E+2	2.0733E+2	2.0833E+2	2.0824E+2	2.0776E+2	2.0762E+2	2.0862E+2	2.0771E+2	2.0786E+2	2.0824E+2	2.0790E+2	2.0752E+2	2.0748E+2	2.0814E+2	2.0805E+2	2.0771E+2	2.0843E+2	2.0752E+2	2.0719E+2	2.0857E+2	2.0824E+2	2.0757E+2	2.0824E+2	2.0800E+2	2.0824E+2	2.0800E+2	2.0790E+2	2.0810E+2	2.0762E+2	2.0824E+2	2.0762E+2	2.0795E+2	2.0824E+2	2.0810E+2	2.0886E+2	2.0843E+2	2.0862E+2	2.0752E+2	2.0790E+2	2.0748E+2	2.0895E+2	2.0805E+2	2.0848E+2	2.0786E+2	2.0867E+2	2.0852E+2	2.0852E+2	2.0838E+2	2.0800E+2	2.0771E+2	2.0762E+2	2.0819E+2	2.0748E+2	2.0814E+2	2.0843E+2	2.0852E+2	2.0771E+2	2.0814E+2	2.0848E+2	2.0776E+2	2.0833E+2	2.0852E+2	2.0795E+2	2.0762E+2	2.0819E+2	2.0805E+2	2.0848E+2	2.0800E+2	2.0781E+2	2.0829E+2	2.0829E+2	2.0890E+2	2.0800E+2	2.0790E+2	2.0871E+2	2.0814E+2	2.0814E+2	2.0800E+2	2.0852E+2	2.0748E+2	2.0752E+2	2.0767E+2	2.0790E+2	2.0800E+2	2.0876E+2	2.0810E+2	2.0833E+2	2.0852E+2	2.0862E+2	2.0738E+2	2.0886E+2	2.0867E+2	2.0781E+2	2.0824E+2	2.0800E+2	2.0852E+2	2.0757E+2	2.0786E+2	2.0824E+2	2.0805E+2	2.0833E+2	2.0781E+2	2.0881E+2	2.0786E+2	2.0852E+2	2.0795E+2	2.0857E+2	2.0795E+2	2.0824E+2	2.0771E+2	2.0829E+2	2.0890E+2	2.0843E+2	2.0805E+2	2.0881E+2	2.0690E+2	2.0824E+2	2.0805E+2	2.0776E+2	2.0805E+2	2.0790E+2	2.0900E+2	2.0762E+2	2.0819E+2	2.0724E+2	2.0867E+2	2.0824E+2	2.0767E+2	2.0795E+2	2.0824E+2	2.0752E+2	2.0881E+2	2.0829E+2	2.0800E+2	2.0790E+2	2.0871E+2	2.0852E+2	2.0914E+2	2.0881E+2	2.0895E+2	2.0910E+2	2.0900E+2	2.0848E+2	2.0838E+2	2.0781E+2	2.0790E+2	2.0914E+2	2.0795E+2	2.0867E+2	2.0848E+2	2.0857E+2	2.0933E+2	2.0833E+2	2.0800E+2	2.0781E+2	2.0910E+2	2.0919E+2	2.0995E+2	2.0976E+2	2.0981E+2	2.1014E+2	2.0948E+2	2.1000E+2	2.0948E+2	2.0929E+2	2.0976E+2	2.0995E+2	2.0981E+2	2.0943E+2	2.1024E+2	2.1114E+2	2.1014E+2	2.1000E+2	2.0929E+2	2.0981E+2	2.1014E+2	2.0981E+2	2.0971E+2	2.0919E+2	2.0971E+2	2.1000E+2	2.0881E+2	2.0976E+2	2.0952E+2	2.0990E+2	2.1010E+2	2.1048E+2	2.1019E+2	2.0962E+2	2.0948E+2	2.0990E+2	2.1005E+2	2.1062E+2	2.1033E+2	2.1000E+2	2.0976E+2	2.1029E+2	2.0971E+2	2.1052E+2	2.1062E+2	2.0957E+2	2.0995E+2	2.1000E+2	2.0971E+2	2.0971E+2	2.0919E+2	2.1000E+2	2.0929E+2	2.0886E+2	2.0962E+2	2.0971E+2	2.0933E+2	2.0919E+2	2.0943E+2	2.0929E+2	2.0886E+2	2.0862E+2	2.0867E+2	2.0890E+2	2.0900E+2	2.0933E+2	2.0895E+2	2.0805E+2	2.0833E+2	2.0862E+2	2.0876E+2	2.0790E+2	2.0776E+2	2.0910E+2	2.0871E+2	2.0862E+2	2.0814E+2	2.0819E+2	2.0900E+2	2.0857E+2	2.0824E+2	2.0867E+2	2.0862E+2	2.0881E+2	2.0833E+2	2.0814E+2	2.0838E+2	2.0857E+2	2.0781E+2	2.0886E+2	2.0819E+2	2.0776E+2	2.0857E+2	2.0824E+2	2.0867E+2	2.0848E+2	2.0819E+2	2.0843E+2	2.0848E+2	2.0810E+2	2.0805E+2	2.0810E+2	2.0757E+2	2.0871E+2	2.0867E+2	2.0771E+2	2.0843E+2	2.0890E+2	2.0871E+2	2.0805E+2	2.0857E+2	2.0852E+2	2.0833E+2	2.0810E+2	2.0786E+2	2.0748E+2	2.0833E+2	2.0838E+2	2.0790E+2	2.0862E+2	2.0876E+2	2.0814E+2	2.0862E+2	2.0800E+2	2.0824E+2	2.0757E+2	2.0829E+2	2.0838E+2	2.0814E+2	2.0819E+2	2.0848E+2	2.0805E+2	2.0819E+2	2.0771E+2	2.0810E+2	2.0805E+2	2.0805E+2	2.0800E+2	2.0814E+2	2.0790E+2	2.0833E+2	2.0833E+2	2.0848E+2	2.0924E+2	2.0819E+2	2.0824E+2	2.0857E+2	2.0871E+2	2.0776E+2	2.0843E+2	2.0848E+2	2.0843E+2	2.0876E+2	2.0795E+2	2.0867E+2	2.0890E+2	2.0824E+2	2.0757E+2	2.0886E+2	2.0862E+2	2.0857E+2	2.0881E+2	2.0848E+2	2.0771E+2	2.0890E+2	2.0843E+2	2.0838E+2	2.0871E+2	2.0905E+2	2.0814E+2	2.0795E+2	2.0881E+2	2.0900E+2	2.0905E+2	2.0810E+2	2.0895E+2	2.0852E+2	2.0867E+2	2.0814E+2	2.0771E+2	2.0810E+2	2.0814E+2	2.0776E+2	2.0914E+2	2.0829E+2	2.0752E+2	2.0881E+2	2.0819E+2	2.0852E+2	2.0881E+2	2.0919E+2	2.0848E+2	2.0829E+2	2.0967E+2	2.0795E+2	2.0867E+2	2.0833E+2	2.0862E+2	2.0843E+2	2.0876E+2	2.0871E+2	2.0976E+2	2.0914E+2	2.0871E+2	2.0819E+2	2.0952E+2	2.0938E+2	2.0890E+2	2.0919E+2	2.0919E+2	2.0886E+2	2.0876E+2	2.0910E+2	2.0919E+2	2.0924E+2	2.0881E+2	2.0938E+2	2.0929E+2	2.0857E+2	2.0933E+2	2.0948E+2	2.0900E+2	2.0938E+2	2.0862E+2	2.0910E+2	2.0914E+2	2.0890E+2	2.0943E+2	2.0957E+2	2.0900E+2	2.0957E+2	2.0919E+2	2.0843E+2	2.0957E+2	2.0905E+2	2.0881E+2	2.0948E+2	2.0871E+2	2.0843E+2	2.0948E+2	2.0857E+2	2.0948E+2	2.1010E+2	2.0948E+2	2.0971E+2	2.0910E+2	2.0962E+2	2.0990E+2	2.0857E+2	2.0924E+2	2.0952E+2	2.0905E+2	2.0957E+2	2.0957E+2	2.0914E+2	2.0895E+2	2.0905E+2	2.0952E+2	2.1033E+2	2.0929E+2	2.0962E+2	2.0971E+2	2.0976E+2	2.0943E+2	2.0890E+2	2.0895E+2	2.0876E+2	2.0971E+2	2.1010E+2	2.0971E+2	2.0995E+2	2.0990E+2	2.0957E+2	2.0895E+2	2.0952E+2	2.0948E+2	2.0929E+2	2.0962E+2	2.0895E+2	2.0895E+2	2.0962E+2	2.0900E+2	2.1029E+2	2.1005E+2	2.0933E+2	2.1000E+2	2.0881E+2	2.0976E+2	2.0929E+2	2.0876E+2	2.0933E+2	2.0871E+2	2.0919E+2	2.0981E+2	2.0905E+2	2.0929E+2	2.0886E+2	2.0924E+2	2.0919E+2	2.0905E+2	2.0910E+2	2.0986E+2	2.0838E+2	2.0886E+2	2.0881E+2	2.0848E+2	2.0829E+2	2.0848E+2	2.0819E+2	2.0795E+2	2.0910E+2	2.0900E+2	2.0843E+2	2.0838E+2	2.0819E+2	2.0867E+2	2.0886E+2	2.0886E+2	2.0843E+2	2.0862E+2	2.0867E+2	2.0895E+2	2.0919E+2	2.0895E+2	2.0948E+2	2.0919E+2	2.0881E+2	2.0914E+2	2.0895E+2	2.0848E+2	2.0819E+2	2.0829E+2	2.0890E+2	2.0886E+2	2.0867E+2	2.0857E+2	2.0957E+2	2.0919E+2	2.0862E+2	2.0900E+2	2.0848E+2	2.0843E+2	2.0862E+2	2.0890E+2	2.0829E+2	2.0962E+2	2.0910E+2	2.0876E+2	2.0938E+2	2.0890E+2	2.0919E+2	2.0790E+2	2.0824E+2	2.0781E+2	2.0881E+2	2.0843E+2	2.0905E+2	2.0862E+2	2.0838E+2	2.0805E+2	2.0814E+2	2.0838E+2	2.0914E+2	2.0724E+2	2.0857E+2	2.0833E+2	2.0833E+2	2.0890E+2	2.0924E+2	2.0843E+2	2.0871E+2	2.0929E+2	2.0971E+2	2.0924E+2	2.0881E+2	2.0833E+2	2.0857E+2	2.0948E+2	2.0852E+2	2.0905E+2	2.0919E+2	2.0881E+2	2.0876E+2	2.0867E+2	2.0867E+2	2.0862E+2	2.0943E+2	2.0952E+2	2.0948E+2	2.0952E+2	2.0933E+2	2.0938E+2	2.0962E+2	2.0910E+2	2.0867E+2	2.0948E+2	2.0819E+2	2.0838E+2	2.0943E+2	2.0852E+2	2.0886E+2	2.0924E+2	2.0948E+2	2.0971E+2	2.0871E+2	2.0905E+2	2.0905E+2	2.0924E+2	2.0886E+2	2.0948E+2	2.0919E+2	2.1019E+2	2.1029E+2	2.0890E+2	2.0976E+2	2.0914E+2	2.1024E+2	2.1057E+2	2.0962E+2	2.0995E+2	2.0919E+2	2.1014E+2	2.0943E+2	2.0943E+2	2.0962E+2	2.0957E+2	2.0886E+2	2.0933E+2	2.0990E+2	2.0905E+2	2.0843E+2	2.0948E+2	2.0871E+2	2.0805E+2	2.0857E+2	2.0876E+2	2.0971E+2	2.0938E+2	2.0867E+2	2.0862E+2	2.0895E+2	2.0933E+2	2.0919E+2	2.0938E+2	2.0919E+2	2.0929E+2	2.0890E+2	2.0948E+2	2.0886E+2	2.0900E+2	2.0886E+2	2.0938E+2	2.0900E+2	2.0952E+2	2.0838E+2	2.0805E+2	2.0857E+2	2.0814E+2	2.0824E+2	2.0886E+2	2.0852E+2	2.0867E+2	2.0805E+2	2.0852E+2	2.0752E+2	2.0810E+2	2.0867E+2	2.0910E+2	2.0814E+2	2.0914E+2	2.0867E+2	2.0848E+2	2.0890E+2	2.0819E+2	2.0881E+2	2.0905E+2	2.0867E+2	2.0824E+2	2.0795E+2	2.0838E+2	2.0881E+2	2.0848E+2	2.0829E+2	2.0876E+2	2.0829E+2	2.0800E+2	2.0719E+2	2.0833E+2	2.0762E+2	2.0790E+2	2.0800E+2	2.0743E+2	2.0886E+2	2.0919E+2	2.0781E+2	2.0805E+2	2.0843E+2	2.0814E+2	2.0829E+2	2.0833E+2	2.0790E+2	2.0786E+2	2.0810E+2	2.0852E+2	2.0900E+2	2.0767E+2	2.0814E+2	2.0800E+2	2.0795E+2	2.0814E+2	2.0848E+2	2.0871E+2	2.0810E+2	2.0838E+2	2.0790E+2	2.0786E+2	2.0848E+2	2.0810E+2	2.0829E+2	2.0824E+2	2.0790E+2	2.0790E+2	2.0833E+2	2.0767E+2	2.0862E+2	2.0781E+2	2.0752E+2	2.0824E+2	2.0762E+2	2.0805E+2	2.0838E+2	2.0700E+2	2.0881E+2	2.0814E+2	2.0776E+2	2.0886E+2	2.0914E+2	2.0776E+2	2.0714E+2	2.0819E+2	2.0776E+2	2.0786E+2	2.0771E+2	2.0790E+2	2.0857E+2	2.0857E+2	2.0748E+2	2.0843E+2	2.0857E+2	2.0814E+2	2.0819E+2	2.0824E+2	2.0781E+2	2.0795E+2	2.0776E+2	2.0790E+2	2.0862E+2	2.0743E+2	2.0829E+2	2.0962E+2	2.0824E+2	2.0762E+2	2.0805E+2	2.0838E+2	2.0776E+2	2.0757E+2	2.0805E+2	2.0795E+2	2.0819E+2	2.0829E+2	2.0795E+2	2.0757E+2	2.0814E+2	2.0743E+2	2.0805E+2	2.0814E+2	2.0824E+2	2.0871E+2	2.0819E+2	2.0829E+2	2.0795E+2	2.0810E+2	2.0881E+2	2.0810E+2	2.0843E+2	2.0776E+2	2.0800E+2	2.0829E+2	2.0829E+2	2.0905E+2	2.0876E+2	2.0800E+2	2.0829E+2	2.0790E+2	2.0795E+2	2.0838E+2	2.0738E+2	2.0810E+2	2.0767E+2	2.0838E+2	2.0900E+2	2.0748E+2	2.0810E+2	2.0762E+2	2.0843E+2	2.0810E+2	2.0790E+2	2.0748E+2	2.0819E+2	2.0790E+2	2.0757E+2	2.0729E+2	2.0776E+2	2.0776E+2	2.0781E+2	2.0805E+2	2.0805E+2	2.0748E+2	2.0829E+2	2.0800E+2	2.0857E+2	2.0881E+2	2.0843E+2	2.0838E+2	2.0867E+2	2.0848E+2	2.0871E+2	2.0838E+2	2.0838E+2	2.0857E+2	2.0805E+2	2.0838E+2	2.0800E+2	2.0838E+2	2.0786E+2	2.0805E+2	2.0800E+2	2.0795E+2	2.0771E+2	2.0833E+2	2.0871E+2	2.0871E+2	2.0795E+2	2.0771E+2	2.0852E+2	2.0843E+2	2.0838E+2	2.0829E+2	2.0795E+2	2.0829E+2	2.0819E+2	2.0738E+2	2.0886E+2	2.0924E+2	2.0895E+2	2.0852E+2	2.0805E+2	2.0843E+2	2.0757E+2	2.0857E+2	2.0781E+2	2.0805E+2	2.0848E+2	2.0857E+2	2.0857E+2	2.0767E+2	2.0833E+2	2.0757E+2	2.0662E+2	2.0748E+2	2.0810E+2	2.0714E+2	2.0757E+2	2.0781E+2	2.0814E+2	2.0871E+2	2.0719E+2	2.0833E+2	2.0781E+2	2.0857E+2	2.0795E+2	2.0786E+2	2.0771E+2	2.0814E+2	2.0786E+2	2.0819E+2	2.0819E+2	2.0790E+2	2.0843E+2	2.0776E+2	2.0857E+2	2.0829E+2	2.0814E+2	2.0819E+2	2.0814E+2	2.0762E+2	2.0771E+2	2.0886E+2	2.0852E+2	2.0838E+2	2.0876E+2	2.0848E+2	2.0829E+2	2.0833E+2	2.0848E+2	2.0771E+2	2.0819E+2	2.0776E+2	2.0743E+2	2.0857E+2	2.0690E+2	2.0700E+2	2.0824E+2	2.0781E+2	2.0790E+2	2.0805E+2	2.0714E+2	2.0790E+2	2.0805E+2	2.0800E+2	2.0805E+2	2.0771E+2	2.0857E+2	2.0781E+2	2.0748E+2	2.0786E+2	2.0762E+2	2.0771E+2	2.0757E+2	2.0819E+2	2.0757E+2	2.0795E+2	2.0729E+2	2.0800E+2	2.0833E+2	2.0776E+2	2.0795E+2	2.0805E+2	2.0743E+2	2.0838E+2	2.0790E+2	2.0776E+2	2.0714E+2	2.0900E+2	2.0786E+2	2.0805E+2	2.0767E+2	2.0776E+2	2.0857E+2	2.0871E+2	2.0786E+2	2.0790E+2	2.0829E+2	2.0848E+2	2.0829E+2	2.0805E+2	2.0862E+2	2.0762E+2	2.0876E+2	2.0862E+2	2.0805E+2	2.0814E+2	2.0848E+2	2.0805E+2	2.0738E+2	2.0790E+2	2.0810E+2	2.0862E+2	2.0843E+2	2.0848E+2	2.0829E+2	2.0795E+2	2.0733E+2	2.0776E+2	2.0848E+2
